# one_x_offset	two_x_offset	two_amplitude	one_amplitude
-1.744064044498413211e-06 2.259358997861818057e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.790057604561035704e-06 -1.110057708638543489e-06 1.000000000000000000e+00 1.000000000000000000e+00
-8.040634934661002939e-07 2.733936406472426188e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.482058853352321971e-06 2.695941028485768375e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.688063961236406983e-06 1.087935875407156884e-06 1.000000000000000000e+00 1.000000000000000000e+00
1.829766470433118610e-06 4.570131712062989107e-06 1.168497103325827569e+00 9.695420308758427863e-01
-3.758799769815867453e-07 2.367046000293779142e-07 1.002214944087833848e+00 8.984605167964341277e-01
6.972529646999804359e-07 1.595967960617680223e-06 1.141454525787652052e+00 8.408855694485840582e-01
4.439370488553777327e-07 2.015937004396181472e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.438063996588821312e-06 -1.160064061015061186e-06 1.000000000000000000e+00 1.000000000000000000e+00
5.539410890656647226e-07 3.209941013948854756e-06 1.000000000000000000e+00 1.000000000000000000e+00
2.295019633232109486e-06 2.556625890857420441e-06 1.136308607355398292e+00 7.408007349995896496e-01
-2.696804461788266798e-06 -2.574954633486593730e-06 5.410776249568086671e-01 1.115045930645764072e+00
-4.454060502150407987e-06 -1.450060587109330104e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.596060498134372873e-06 -2.200606218961049566e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.021952080944301233e-06 -1.605962580605774079e-08 8.459196271225358776e-01 8.578797045945348865e-01
-2.870908179482947305e-06 -2.507023060501419041e-06 1.144475999811729316e+00 6.477484662247471325e-01
-8.701874966526983713e-08 1.204431299331581840e-06 8.237374531485006646e-01 6.271930166542767360e-01
-3.156061116477683520e-06 5.193879279388034532e-08 1.000000000000000000e+00 1.000000000000000000e+00
-3.790873343183178459e-06 -3.125941913888451061e-06 7.807275788117913340e-01 1.090125675464168609e+00
-4.352063393121807462e-06 9.739364562486255641e-07 1.000000000000000000e+00 1.000000000000000000e+00
2.350718313754835995e-06 3.188566180988395530e-06 9.708322395241875125e-01 7.870204401849155706e-01
-3.458056486997911427e-06 1.785943364691639979e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.734059395560673119e-06 1.059405241186415253e-07 1.000000000000000000e+00 1.000000000000000000e+00
-3.830064563119632672e-06 2.609935254744728704e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.112064583426059462e-06 -2.166064610180766627e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.974500792423282077e-06 -1.044975988569672521e-06 8.377357042433459799e-01 1.066382195771889085e+00
-1.600062893336354356e-06 1.089937030585250007e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.560064049702288601e-06 1.441935865395353146e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.144059440528943298e-06 1.777940476831252965e-06 1.000000000000000000e+00 1.000000000000000000e+00
-6.060606109792802588e-07 2.699939295520654323e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.632061074733551833e-06 -2.412061137519439682e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.086063428926732694e-06 1.533936440410743945e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.190065736454725794e-06 -1.434065786117797444e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.170061665417133509e-06 -8.760617585778157496e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.760066269669421890e-06 4.619335826423320084e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.924065772259651027e-06 3.605934071341267980e-06 1.000000000000000000e+00 1.000000000000000000e+00
-8.600606037956696670e-07 1.985939315713953388e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.992062304632507882e-06 1.237937604016853491e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.354058251073149242e-06 -6.500582992655604554e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.028058260293058899e-06 1.959416768079255266e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.420837548312154104e-06 -1.805188774903938983e-06 1.170931105423267615e+00 8.465482180227681397e-01
-2.015006101592649716e-08 5.447342104482496835e-07 1.213783777321354673e+00 7.849967406853916030e-01
-4.600061653255902980e-06 4.111938100351910111e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.060623494876511834e-07 4.411937514250003026e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.348062872181469621e-06 -1.040629356461238254e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.578055877704819695e-06 2.699439851843765702e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.726061734538174006e-06 1.537938173149601698e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.166061750376054778e-06 -1.120617801852105406e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.453172031584233498e-08 7.499827433227466519e-07 9.802667097591037937e-01 1.136461947790744498e+00
-4.008062247616134899e-06 -6.360623429828077938e-07 1.000000000000000000e+00 1.000000000000000000e+00
9.938793981721466780e-09 2.523938722880945768e-06 1.000000000000000000e+00 1.000000000000000000e+00
-5.000051259244212414e-06 8.061410298585887710e-07 1.465459594322224612e+00 5.780268212359074287e-01
-4.107157260082902297e-06 -3.716198517407234076e-06 9.661795147109937254e-01 8.246114430146569418e-01
-2.262063452231044220e-06 -2.806351541287910957e-08 1.000000000000000000e+00 1.000000000000000000e+00
-4.476061656762862481e-06 2.633938142152604814e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.424064025266699816e-06 9.459358794231911521e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.864062279970663646e-06 -5.500623454150530526e-07 1.000000000000000000e+00 1.000000000000000000e+00
-5.860629220142328600e-07 7.999370387870101317e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.470404431853336327e-06 -1.586659861273872824e-06 9.156069878644294002e-01 1.041486023302737873e+00
-2.670066906395987141e-06 -3.820669711050463295e-07 1.000000000000000000e+00 1.000000000000000000e+00
-3.736061100074163271e-06 5.759387779741482585e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.420646645952027624e-07 2.133935268206928081e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.964062305424402810e-06 2.339376324119118330e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.841022827298479478e-06 -1.977858953575462555e-06 8.655964833673438497e-01 1.151514568860322774e+00
-2.464064024135422558e-06 2.723935829137917010e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.720064016895248103e-06 5.659358901703251082e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.916547936039919582e-06 -2.676054479077583380e-06 6.160007620271941153e-01 1.171138962828475183e+00
-4.658063962084864927e-06 -1.944064038842026919e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.518470459022871368e-06 -3.224933571078071182e-06 7.009161862018710165e-01 1.025573265282821778e+00
1.554595950244344266e-06 1.445021031466622072e-06 7.160956961037281410e-01 1.065559714880490949e+00
-3.051196605218360407e-06 -2.896493480468825314e-06 8.377818629224195179e-01 7.792462175059307050e-01
-4.999998830228772352e-06 -1.441592004639920154e-06 1.465478688583683908e+00 9.050674774922249366e-01
-4.366060504639217956e-06 -1.050060598422102689e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.348037944144158359e-06 -3.213562436140322582e-06 1.058374705280581418e+00 7.429618916414926222e-01
5.230103371782278298e-07 1.411632728549765349e-06 9.138354480232936394e-01 9.280487040192618720e-01
-4.722065693126806792e-06 -4.016065713093850405e-06 1.000000000000000000e+00 1.000000000000000000e+00
-8.606466900718407067e-08 3.071935241678476368e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.024059359076981531e-06 2.199940464896277041e-06 1.000000000000000000e+00 1.000000000000000000e+00
8.110472478257506281e-07 -6.179248599979179047e-07 9.410142422484524261e-01 6.929806626473633546e-01
-7.844122332851985821e-08 4.923256654122557660e-07 8.101623764146431705e-01 9.889737601786452448e-01
-2.878066900513345397e-06 -9.160669560024949280e-07 1.000000000000000000e+00 1.000000000000000000e+00
7.911093722854663487e-07 1.100129872077841908e-06 1.017221461557326956e+00 7.806748901024573861e-01
-8.300634927307700759e-07 2.583936410714715908e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.604201573715101717e-06 1.065012945045204264e-06 1.169695194876388511e+00 8.821603135640955218e-01
-4.224059931037922884e-06 2.657939874325824785e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.240658146825482220e-07 2.631934098887869226e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.918060517309523252e-06 -1.586060583262987425e-06 1.000000000000000000e+00 1.000000000000000000e+00
1.213979379683434667e-06 1.313095631084121707e-06 1.334636247421866262e+00 5.695093419028793846e-01
-4.593120686127687660e-06 -3.724594127793456701e-06 8.668997646808010993e-01 9.619127580896436047e-01
-8.200582944576321066e-07 2.185941620526881914e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.480815415303693757e-07 4.770365493857271216e-07 1.169859178476767347e+00 8.402159292411605085e-01
-3.458068039344482134e-06 2.165931801597935316e-06 1.000000000000000000e+00 1.000000000000000000e+00
1.642692774142527063e-06 2.467545442165051543e-06 9.917642933253650872e-01 9.279344026166153059e-01
4.086459028726822237e-07 9.888414955974915642e-07 7.310778075803865406e-01 9.423084191218349392e-01
-2.108061146117146847e-06 3.115938706138043188e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.454060502150407140e-06 2.839393638498015858e-07 1.000000000000000000e+00 1.000000000000000000e+00
1.095821070917014325e-06 1.679460294098032562e-06 7.732555159106037079e-01 9.208117999615825777e-01
-3.347809563210173030e-06 -7.378365013721814143e-07 9.087513635931881995e-01 7.454284817016364473e-01
7.139393516885702095e-07 1.923939317467433139e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.662065202052188577e-06 2.549934678824316099e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.410060010623278022e-06 8.979399241020241603e-07 1.000000000000000000e+00 1.000000000000000000e+00
-5.477810677920736428e-07 -1.548942856418327956e-07 9.560536652244756572e-01 8.705026188047781943e-01
1.804488458677056621e-06 2.047725616274495915e-06 8.009557518357743877e-01 1.099147270772422802e+00
-3.242062269280093553e-06 2.921937556390080906e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.511134510879794336e-06 -1.507340370527519059e-06 1.056592248382107524e+00 1.035723485737490401e+00
9.239393457493646022e-07 2.643939297104442485e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.187289901049521514e-06 -4.007434757507072816e-07 7.882642170657200298e-01 1.084441841915750215e+00
-3.392191014016302541e-06 -2.334764125274259803e-06 1.111994008768343312e+00 7.455631942023250858e-01
1.759359012002783789e-07 1.097935875124337570e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.946064010503531592e-06 2.321935840507253458e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.590068063893198644e-06 -2.880681289982048730e-07 1.000000000000000000e+00 1.000000000000000000e+00
-3.920854892802017882e-07 4.161414006932477917e-08 1.318269864669919356e+00 7.358287032540199446e-01
-3.618063991498073649e-06 -1.974064037993568975e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.751844691103542824e-06 -3.427001311409418205e-06 1.419328122151593430e+00 7.106356962067836847e-01
-4.578062231495433965e-06 -3.682062256836044556e-06 1.000000000000000000e+00 1.000000000000000000e+00
-9.340606017028067388e-07 2.599393645285670939e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.146061088478571371e-06 -2.942061122530016853e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.248060507976485869e-06 1.879939318711838123e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.462608469197941826e-06 -9.636584698123249182e-07 1.000894942519732433e+00 9.279517557469528777e-01
1.485936441768276655e-06 2.985936399345379460e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.823675656343634914e-06 -1.443553797283544744e-06 8.187972119580589903e-01 1.034853341296785967e+00
-1.842059998405484477e-06 2.399939881622562255e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.725866666826881629e-06 -2.359341136688455827e-06 9.680174074142857688e-01 7.018233073158678392e-01
-3.738065143338898859e-06 -2.720065172129905089e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.462059924306823196e-06 -2.952059967012539706e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.603556290561962048e-06 -3.047686027394530460e-06 8.819752627823000957e-01 8.143666198115672161e-01
-4.534060499887853470e-06 -2.446060558940526366e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.250063396006564471e-06 3.075936396800005628e-06 1.000000000000000000e+00 1.000000000000000000e+00
-7.760634942579943749e-07 1.511936441032946437e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.164065793753918939e-06 1.823934121739669848e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.118061666887793945e-06 -1.422061743135881171e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.546061683065057895e-06 4.379382042597271545e-07 1.000000000000000000e+00 1.000000000000000000e+00
-3.977769233251872811e-06 1.275750840291085733e-06 9.492333329906860184e-01 8.528263705598545519e-01
-1.280571587940716933e-07 2.359942770840482826e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.063516148209327617e-09 2.643936409017800020e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.379687746480569303e-06 -1.874368063149197531e-06 9.343796279128360194e-01 1.078152682274135632e+00
8.886235988442993613e-07 5.979987318503544649e-07 1.271068321257925682e+00 7.098273212147362399e-01
-1.790063465580115871e-06 1.195936449970036779e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.110064583482623325e-06 1.185935295018199108e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.978059388659880995e-06 3.139405182360006279e-07 1.000000000000000000e+00 1.000000000000000000e+00
-7.980623384011340497e-07 1.989937582748841030e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.474057613498126893e-06 1.341942222014159715e-06 1.000000000000000000e+00 1.000000000000000000e+00
-7.040577201210085104e-07 7.199422396055210857e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.278434658287845992e-06 -3.191645550591007312e-07 8.031706456232864388e-01 7.438270407760202430e-01
-3.428061108784997315e-06 -5.720611895581935745e-07 1.000000000000000000e+00 1.000000000000000000e+00
1.541860751264711602e-07 5.648760689913424704e-07 9.221434365337786154e-01 1.034314208567314042e+00
1.102117649534901061e-06 1.833062728527509859e-06 8.379878657134086639e-01 1.133650549772299509e+00
-4.530058767148994870e-06 -1.492058853069502656e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.734060550795330105e-06 1.819393667345577481e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.570058244964252046e-06 -6.440582994352520442e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.352061660269821136e-06 -1.382061744267157582e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.346063421573430514e-06 -2.332063450251309018e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.520058767431815032e-06 1.493941062480649147e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.962063432433692196e-06 1.139364805710866226e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.490062233984243087e-06 -1.136062328841841215e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.882061152508863357e-06 -5.360611905763431072e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.706058762171374933e-06 -1.034058866022627266e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.144059440528943298e-06 2.203940464783150162e-06 1.000000000000000000e+00 1.000000000000000000e+00
-7.700600287237150058e-07 2.601939875909612100e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.562061739176410766e-06 1.163938183727044065e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.708346446724137377e-06 -3.924756522168940440e-06 1.121002969480013434e+00 9.521451694353321171e-01
1.563408525785540729e-06 2.319825373405928508e-06 7.984113199741855738e-01 9.929819675926102596e-01
5.043732929602732980e-07 6.618016452586946569e-07 1.203204509909205466e+00 6.555895354045291334e-01
-4.566061076600160157e-06 -7.406120364259629029e-08 1.000000000000000000e+00 1.000000000000000000e+00
-6.843193669195082683e-07 6.040825079834461428e-09 1.083620354092284632e+00 9.464436567034746339e-01
-3.100658179066884088e-07 2.375934106128043680e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.698061101148876667e-06 -2.638061131127724018e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.515574068942796433e-06 -1.965413678612417655e-06 8.631755875689868240e-01 1.012098591891230637e+00
2.799410968149147906e-07 1.497941062367522268e-06 1.000000000000000000e+00 1.000000000000000000e+00
9.039358806110322735e-07 2.553935833945845359e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.999837443630186959e-06 -1.099356164506673325e-06 1.465249517370225130e+00 5.392387950516014383e-01
1.489197765822593413e-06 1.487647463067880445e-06 7.437735986687592504e-01 1.168972924855208095e+00
-2.752060550286255338e-06 -8.200606049269469256e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.200061664568674718e-06 -4.140617716440672387e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.606582622157625909e-08 2.563934100811040565e-06 1.000000000000000000e+00 1.000000000000000000e+00
1.307936446802460455e-06 3.263936391483002513e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.508695748213010242e-06 -7.216371567244069306e-07 7.777564590946181022e-01 7.075755864078137058e-01
-1.550059429046479971e-06 4.449940401261931248e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.604062836659363703e-06 1.005937032960932250e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.134062244052610688e-06 -5.640623450191060122e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.748064537156819588e-06 -2.440646645386388994e-07 1.000000000000000000e+00 1.000000000000000000e+00
-3.812058787455422508e-06 -2.480058825126955217e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.642064568436635787e-06 -4.460646588256887438e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.048950910062557034e-06 -7.282329193181478555e-07 8.682650971296278497e-01 8.207685598762144430e-01
-4.194059931886381675e-06 -4.080600389617741955e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.970067475528736195e-06 -1.262067523834275135e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.590059920686736815e-06 -3.052059964184347406e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.394060011075789773e-06 2.971939865445297458e-06 1.000000000000000000e+00 1.000000000000000000e+00
-7.406004840793930431e-08 1.987939893274718018e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.318059435607888071e-06 1.931940472475834673e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.736064016442737200e-06 5.259358913016023667e-07 1.000000000000000000e+00 1.000000000000000000e+00
5.659399334916245591e-07 2.955939865897808362e-06 1.000000000000000000e+00 1.000000000000000000e+00
-8.280611823180191198e-07 2.027938736908784621e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.778063437637567585e-06 1.529936440523871670e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.977495246423568598e-06 -9.362277436773692618e-07 9.569252807671917438e-01 6.414419367553787499e-01
-1.388059433628152868e-06 2.877940445721127509e-06 1.000000000000000000e+00 1.000000000000000000e+00
2.199405208945021855e-07 2.575940454262271658e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.470059924080568591e-06 1.097939918445637021e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.773545751041091266e-06 -4.069980535753336076e-06 9.397197689483137717e-01 7.887477330629256711e-01
-1.336062323185455769e-06 2.119937579072189093e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.350065182594219730e-06 -9.880652211142103836e-07 1.000000000000000000e+00 1.000000000000000000e+00
1.059416793532993583e-07 2.507941611420099983e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.996057021117629329e-06 -8.605715998191281477e-08 1.000000000000000000e+00 1.000000000000000000e+00
-2.202064031545288601e-06 1.461935864829714517e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.124061695000033820e-06 -1.578061738723899862e-06 1.000000000000000000e+00 1.000000000000000000e+00
2.721926484959062874e-06 2.801072336706719165e-06 1.264515880021935157e+00 7.616364952173521052e-01
-2.924059967804434634e-06 1.601939904191543563e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.328062323411710374e-06 1.375937600113946949e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.894062250840275086e-06 -2.050062302992156705e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.538061077392054238e-06 2.051938736230017418e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.060629327613668161e-07 3.105936973568876177e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.020241818814153690e-06 -1.267980121981365773e-06 9.296765205034193125e-01 9.446601108419349080e-01
-3.374411562078823669e-06 -3.074253090059947727e-06 9.357958771318516389e-01 9.977410371801005429e-01
-2.290062296204493153e-06 -4.960623469422781987e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.252064030131192028e-06 1.335935868393237881e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.688065694088392462e-06 -1.440065785948105855e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.200058776482033100e-06 5.219410899706865295e-07 1.000000000000000000e+00 1.000000000000000000e+00
2.128692885800517254e-06 2.427013754921981742e-06 9.025668411316126738e-01 8.798446140279441163e-01
-2.769584427476241383e-06 -1.813948577062380205e-06 8.436358684595628432e-01 9.667974245483844653e-01
-4.304735963834855749e-06 -4.740844228187519036e-06 1.142260057816837593e+00 9.417786947729424041e-01
1.697935858155178692e-06 3.353935811320300188e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.484133960255653360e-06 -3.776492184436715991e-06 1.083707326304048202e+00 7.936744623930490627e-01
-2.598065175580300728e-06 8.519347268470357236e-07 1.000000000000000000e+00 1.000000000000000000e+00
-3.536459394106954449e-07 -3.525704486844892012e-07 9.625447570591376678e-01 6.649353641033213247e-01
-4.494057612932487417e-06 2.761942181853817884e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.564064542360694977e-06 -3.334064577147470677e-06 1.000000000000000000e+00 1.000000000000000000e+00
-5.320640787761141450e-07 1.789935855553240997e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.698059340014958877e-06 -9.240594467509682204e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.164790567935796696e-06 -2.062084283520834178e-06 5.471214114824717312e-01 1.344335062607369569e+00
-6.520554111223541275e-07 1.399944530843122510e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.832060548023699974e-06 1.217939337434477599e-06 1.000000000000000000e+00 1.000000000000000000e+00
-6.220623433787548343e-07 1.771937588914301242e-06 1.000000000000000000e+00 1.000000000000000000e+00
1.595934128187950222e-06 2.501934102564520316e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.116062244561686301e-06 4.359376266989616774e-07 1.000000000000000000e+00 1.000000000000000000e+00
-2.558063443859592507e-06 1.371936444992416842e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.568064598811430178e-06 2.819935248805523097e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.646061680236864749e-06 -2.468061713552980013e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.380063969947241874e-06 -2.000064037258238757e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.342061111217244268e-06 1.965938738662263524e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.826785394433684663e-06 -1.043285093347923291e-06 9.809947662270060986e-01 8.117971694966666929e-01
1.837051375624343393e-06 4.362789752260177247e-06 1.465445488702241672e+00 8.309658383161189210e-01
-8.075227453345316645e-08 4.338700101109041313e-07 1.158838626177504549e+00 8.443761292257975226e-01
-9.140623351204300000e-07 1.321937601641171248e-06 1.000000000000000000e+00 1.000000000000000000e+00
1.193994915981458983e-08 2.437939880547848860e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.636062229855081940e-06 -6.006235927320031676e-08 1.000000000000000000e+00 1.000000000000000000e+00
-3.016064008523796390e-06 7.679358844573749526e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.003998887365914769e-06 -3.762253397966694679e-10 1.047967923383860578e+00 6.100174197870897874e-01
-2.098840558627847586e-06 -2.027678531668694211e-06 9.347029271169244868e-01 5.231908900576107690e-01
-3.154064582238218341e-06 2.009935271713887582e-06 1.000000000000000000e+00 1.000000000000000000e+00
-9.843422258626183631e-07 -1.434246749024506974e-07 1.096846831862563931e+00 7.201434087467848411e-01
-4.590058187834750489e-06 -8.400582938919934773e-07 1.000000000000000000e+00 1.000000000000000000e+00
-3.378058799729779916e-06 1.661941057729285508e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.610066879810971566e-06 -1.360669780624014695e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.586064048966958383e-06 3.039935820200826668e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.630061159635910933e-06 8.359387706208460780e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.138405332524733147e-06 -4.840686290576764545e-07 8.281481759992029845e-01 1.306192444513490258e+00
-6.606351433816571396e-08 9.839364559658062494e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.089698923863599116e-07 6.737027024693117452e-08 1.082079980501788441e+00 8.872738193131362028e-01
-3.186061693246553222e-06 4.799382030718860330e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.758064044102466171e-06 2.701935829760119502e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.470546828051193166e-06 2.170738559163285541e-06 9.730606297641311020e-01 6.409971586631202367e-01
-3.950065137343129389e-06 -2.690065172978363033e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.564065148259954934e-06 -2.164065187854658983e-06 1.000000000000000000e+00 1.000000000000000000e+00
-5.500623454150530526e-07 4.039376276039843312e-07 1.000000000000000000e+00 1.000000000000000000e+00
-1.510064051116385174e-06 2.689935830099502680e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.336061745568127276e-06 2.013938159687402321e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.134063976904597014e-06 -9.420640671805222450e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.092065133327095121e-06 -1.298065212346811630e-06 1.000000000000000000e+00 1.000000000000000000e+00
7.179335754021575538e-07 2.825933515783846029e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.342062238169969790e-06 -2.342062294733832717e-06 1.000000000000000000e+00 1.000000000000000000e+00
-4.434066278889331547e-06 -3.112066316278044941e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.094068655538365143e-06 3.799312744921364164e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.598058765225824378e-06 -2.400058827389509734e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.590062837055310744e-06 3.509936962142975866e-06 1.000000000000000000e+00 1.000000000000000000e+00
-2.622065752518862865e-06 7.699341515488256107e-07 1.000000000000000000e+00 1.000000000000000000e+00
-4.002065135872468953e-06 -1.850065196735185462e-06 1.000000000000000000e+00 1.000000000000000000e+00
-5.860617667795758740e-07 2.983938132253928802e-06 1.000000000000000000e+00 1.000000000000000000e+00
2.247983873286903781e-06 2.903457549293981297e-06 8.691021435007110219e-01 9.501311773320285647e-01
-4.146066287034527808e-06 2.915933513238472197e-06 1.000000000000000000e+00 1.000000000000000000e+00
-3.910066293709063633e-06 2.383933528284459736e-06 1.000000000000000000e+00 1.000000000000000000e+00
3.259370521926456454e-07 2.311936996024729759e-06 1.000000000000000000e+00 1.000000000000000000e+00
-1.324068099698123877e-06 2.453931793452739054e-06 1.000000000000000000e+00 1.000000000000000000e+00
