#time	signal	Delta_sig
-2.00060386871e-06	0.104997252638	1.34716045922
-1.99860386877e-06	0.101785894721	1.34796190987
-1.99660386882e-06	0.0968541617336	1.34607557455
-1.99460386888e-06	0.0928017473055	1.34694711998
-1.99260386894e-06	0.0896723132229	1.34565786426
-1.99060386899e-06	0.0839541075677	1.344871991
-1.98860386905e-06	0.0836646686863	1.34557350332
-1.98660386911e-06	0.0837520456653	1.34531316777
-1.98460386916e-06	0.083424354909	1.3455395896
-1.98260386922e-06	0.0821354644854	1.34434772663
-1.98060386927e-06	0.084194428466	1.34135355086
-1.97860386933e-06	0.0888367012094	1.33752435141
-1.97660386939e-06	0.0939049647642	1.34116898269
-1.97460386944e-06	0.0953904878509	1.34243792293
-1.9726038695e-06	0.0972474021364	1.34474577649
-1.97060386956e-06	0.0962916240788	1.34774630622
-1.96860386961e-06	0.0979847120602	1.35146310577
-1.96660386967e-06	0.0986510232612	1.35596803541
-1.96460386973e-06	0.102168211539	1.35949121951
-1.96260386978e-06	0.102441290476	1.3601181134
-1.96060386984e-06	0.101032203998	1.36412049195
-1.9586038699e-06	0.0932386520373	1.37063633578
-1.95660386995e-06	0.0917367588328	1.37082823566
-1.95460387001e-06	0.0864609603931	1.37049113478
-1.95260387007e-06	0.0860185704714	1.37225711872
-1.95060387012e-06	0.078825771418	1.36920469911
-1.94860387018e-06	0.0777935638723	1.36842305612
-1.94660387024e-06	0.0750081901551	1.367659563
-1.94460387029e-06	0.0782468494034	1.36989682108
-1.94260387035e-06	0.0779574069615	1.36502468873
-1.94060387041e-06	0.0790278414587	1.3636259002
-1.93860387046e-06	0.0806444282336	1.35987191121
-1.93660387052e-06	0.0861387070144	1.3622735143
-1.93460387058e-06	0.0864063378918	1.36360005666
-1.93260387063e-06	0.0912233701882	1.36399296387
-1.93060387069e-06	0.0927853670148	1.36247888961
-1.92860387075e-06	0.0965100937385	1.36625354526
-1.9266038708e-06	0.0961114093458	1.36763582291
-1.92460387086e-06	0.101059526693	1.37108280131
-1.92260387092e-06	0.103375205088	1.37288041674
-1.92060387097e-06	0.106783176338	1.37283877373
-1.91860387103e-06	0.105472420434	1.37208627361
-1.91660387108e-06	0.100955767389	1.37201790212
-1.91460387114e-06	0.100551609505	1.3704788724
-1.9126038712e-06	0.0973238733331	1.3696326845
-1.91060387125e-06	0.0924522103971	1.36412762784
-1.90860387131e-06	0.0901474510098	1.36157735829
-1.90660387137e-06	0.0857345704935	1.36106594714
-1.90460387142e-06	0.0841834947084	1.36119019636
-1.90260387148e-06	0.082512268647	1.36318915216
-1.90060387154e-06	0.0825232151206	1.3636254504
-1.89860387159e-06	0.0857564186802	1.36535287263
-1.89660387165e-06	0.0860622597239	1.36694919885
-1.89460387171e-06	0.0864172655456	1.37081036427
-1.89260387176e-06	0.0890770002361	1.37353430637
-1.89060387182e-06	0.0922938235051	1.37240676057
-1.88860387188e-06	0.0962643334281	1.37657120137
-1.88660387193e-06	0.0968978423391	1.37613851094
-1.88460387199e-06	0.0951884264571	1.37461226697
-1.88260387205e-06	0.0967231051664	1.37087550614
-1.8806038721e-06	0.0995303016382	1.37137156919
-1.87860387216e-06	0.0988585316967	1.3692633072
-1.87660387222e-06	0.0992899934559	1.36896544003
-1.87460387227e-06	0.097973777794	1.3642030331
-1.87260387233e-06	0.0973948603572	1.3644757608
-1.87060387239e-06	0.0947405777949	1.36677869599
-1.86860387244e-06	0.0955215835835	1.36590552548
-1.8666038725e-06	0.095013655714	1.36800556139
-1.86460387256e-06	0.0947023569471	1.37225285475
-1.86260387261e-06	0.091600223688	1.37261858876
-1.86060387267e-06	0.0893937730027	1.3728941689
-1.85860387273e-06	0.0898033881012	1.37039573398
-1.85660387278e-06	0.0907373098338	1.37010289535
-1.85460387284e-06	0.0890223838385	1.37086785318
-1.85260387289e-06	0.0866630182264	1.37274970608
-1.85060387295e-06	0.0845439704608	1.37507592787
-1.84860387301e-06	0.0850682567494	1.38095993496
-1.84660387306e-06	0.0833315059648	1.38490871546
-1.84460387312e-06	0.0852485096305	1.38847817713
-1.84260387318e-06	0.0876024017514	1.38839643147
-1.84060387323e-06	0.0905297683366	1.38876873188
-1.83860387329e-06	0.0923539052556	1.3870786066
-1.83660387335e-06	0.0935772846894	1.38438301602
-1.8346038734e-06	0.099552148299	1.37743760626
-1.83260387346e-06	0.0996613734646	1.37446403726
-1.83060387352e-06	0.094888037033	1.37126736709
-1.82860387357e-06	0.0891589337338	1.36574378448
-1.82660387363e-06	0.0884598675466	1.36081339733
-1.82460387369e-06	0.0878481610446	1.36080380367
-1.82260387374e-06	0.0844074180223	1.36366607324
-1.8206038738e-06	0.082282900326	1.36298457772
-1.81860387386e-06	0.0807427720318	1.36473031274
-1.81660387391e-06	0.0816384571488	1.36386465192
-1.81460387397e-06	0.0834079746183	1.36131086961
-1.81260387403e-06	0.0857236331755	1.35877518474
-1.81060387408e-06	0.0869797935362	1.35339895495
-1.80860387414e-06	0.0886564869851	1.35221760417
-1.8066038742e-06	0.0855871148159	1.3519017985
-1.80460387425e-06	0.0858219535762	1.35007499042
-1.80260387431e-06	0.0879792638982	1.34708288609
-1.80060387437e-06	0.0878318051687	1.34799763991
-1.79860387442e-06	0.0884598695812	1.34878776172
-1.79660387448e-06	0.0897706163297	1.34953422212
-1.79460387454e-06	0.0927744347832	1.3521400047
-1.79260387459e-06	0.0940032744834	1.35410977399
-1.79060387465e-06	0.093052968391	1.35361836949
-1.78860387471e-06	0.0933151278118	1.35425364033
-1.78660387476e-06	0.0890223884163	1.35327230457
-1.78460387482e-06	0.0859311868801	1.35454274155
-1.78260387487e-06	0.0805297687422	1.35422064993
-1.78060387493e-06	0.0774167149502	1.35353747586
-1.77860387499e-06	0.0762479742943	1.34863418882
-1.77660387504e-06	0.0751938880434	1.34654192817
-1.7746038751e-06	0.0739814428758	1.34389192521
-1.77260387516e-06	0.0752703348253	1.34160963662
-1.77060387521e-06	0.0770453349415	1.33846597604
-1.76860387527e-06	0.0806499220703	1.33863406263
-1.76660387533e-06	0.0832823477991	1.3391554406
-1.76460387538e-06	0.0869852410866	1.343922067
-1.76260387544e-06	0.0896231469188	1.34253301409
-1.7606038755e-06	0.0927963048415	1.34301951152
-1.75860387555e-06	0.0950354911847	1.34422564463
-1.75660387561e-06	0.0966520988139	1.34948111149
-1.75460387567e-06	0.102697977931	1.35120526986
-1.75260387572e-06	0.108072085582	1.35341566043
-1.75060387578e-06	0.109022410494	1.35494890036
-1.74860387584e-06	0.111321677062	1.35556575535
-1.74660387589e-06	0.111572905777	1.35364239571
-1.74460387595e-06	0.112173682082	1.35614385876
-1.74260387601e-06	0.108121234083	1.35784652463
-1.74060387606e-06	0.10308027593	1.35663383358
-1.73860387612e-06	0.09940469313	1.35500138512
-1.73660387618e-06	0.0958711037067	1.35570339411
-1.73460387623e-06	0.0906826929275	1.35496107378
-1.73260387629e-06	0.0874330800847	1.35509802321
-1.73060387635e-06	0.0839268082701	1.35636817681
-1.7286038764e-06	0.0831239792182	1.35899433948
-1.72660387646e-06	0.0765264763663	1.36172043095
-1.72460387652e-06	0.0766575751508	1.36192150482
-1.72260387657e-06	0.0799781424647	1.36074273016
-1.72060387663e-06	0.0831294445711	1.35939088647
-1.71860387668e-06	0.0872474061025	1.35475654105
-1.71660387674e-06	0.0923320519825	1.34918159463
-1.7146038768e-06	0.0972692579527	1.34544287796
-1.71260387685e-06	0.105576182282	1.34513962765
-1.71060387691e-06	0.111168766204	1.34484631818
-1.70860387697e-06	0.117667940517	1.34542140245
-1.70660387702e-06	0.122244671752	1.34423765762
-1.70460387708e-06	0.124604029226	1.34929485238
-1.70260387714e-06	0.122545047952	1.35201697077
-1.70060387719e-06	0.122523203834	1.35187167424
-1.69860387725e-06	0.120857453807	1.34879363484
-1.69660387731e-06	0.117405780588	1.3504360996
-1.69460387736e-06	0.1132987167	1.35425302017
-1.69260387742e-06	0.109726913041	1.35556108217
-1.69060387748e-06	0.103691970225	1.35654853615
-1.68860387753e-06	0.0992845316636	1.35604286088
-1.68660387759e-06	0.0932441311235	1.3536851703
-1.68460387765e-06	0.0862370218201	1.35444579254
-1.6826038777e-06	0.0828836588286	1.35284414523
-1.68060387776e-06	0.0824959025983	1.3540170238
-1.67860387782e-06	0.0814199844372	1.35404061831
-1.67660387787e-06	0.0817094467161	1.34899006781
-1.67460387793e-06	0.0838831149485	1.34551609696
-1.67260387799e-06	0.0862807141244	1.34491504753
-1.67060387804e-06	0.0852812681772	1.34435863956
-1.6686038781e-06	0.0913981450004	1.34345874589
-1.66660387816e-06	0.0966466370215	1.34148370738
-1.66460387821e-06	0.101731287988	1.3422288089
-1.66260387827e-06	0.101693056459	1.34313225822
-1.66060387833e-06	0.100109237386	1.34595331276
-1.65860387838e-06	0.102708894904	1.35008036915
-1.65660387844e-06	0.105106488993	1.3530653125
-1.65460387849e-06	0.10523757557	1.35608685564
-1.65260387855e-06	0.105827418626	1.35591294734
-1.65060387861e-06	0.102474056144	1.35944528545
-1.64860387866e-06	0.101343502765	1.36230769217
-1.64660387872e-06	0.0965647162399	1.36039480806
-1.64460387878e-06	0.0951774860872	1.35983441646
-1.64260387883e-06	0.092506815096	1.36160297668
-1.64060387889e-06	0.0891316059523	1.3619518999
-1.63860387895e-06	0.0844511103265	1.36610449237
-1.636603879e-06	0.0822392176859	1.36684554553
-1.63460387906e-06	0.0815237503537	1.36548441557
-1.63260387912e-06	0.0787602390652	1.36632519034
-1.63060387917e-06	0.0758164972759	1.37058338702
-1.62860387923e-06	0.0735499704351	1.37327499509
-1.62660387929e-06	0.0755270329624	1.37275213504
-1.62460387934e-06	0.0806116951189	1.36991344384
-1.6226038794e-06	0.0820862712234	1.36386790009
-1.62060387946e-06	0.0847350965711	1.35778478694
-1.61860387951e-06	0.0880010851269	1.35291696177
-1.61660387957e-06	0.0924576620166	1.35259834657
-1.61460387963e-06	0.0964227193028	1.35070091975
-1.61260387968e-06	0.103468049963	1.34664553507
-1.61060387974e-06	0.10661932562	1.34565084576
-1.6086038798e-06	0.108596402897	1.34424809919
-1.60660387985e-06	0.108328793383	1.34569341236
-1.60460387991e-06	0.108694690236	1.34549572096
-1.60260387997e-06	0.108306939093	1.34639623355
-1.60060388002e-06	0.108956851692	1.34536817302
-1.59860388008e-06	0.104243591924	1.34678915163
-1.59660388014e-06	0.101179692229	1.34856434041
-1.59460388019e-06	0.0997706082945	1.35063997759
-1.59260388025e-06	0.0997214628448	1.35550773593
-1.5906038803e-06	0.0981867775231	1.359605728
-1.58860388036e-06	0.0960349361145	1.36069258282
-1.58660388042e-06	0.0915292269997	1.36432752196
-1.58460388047e-06	0.0914582175954	1.36549981062
-1.58260388053e-06	0.0891370931767	1.36416064346
-1.58060388059e-06	0.089448391435	1.36159115133
-1.57860388064e-06	0.0913762937619	1.35791823582
-1.5766038807e-06	0.0923975807747	1.35158377936
-1.57460388076e-06	0.0905297571465	1.34742805415
-1.57260388081e-06	0.0915619931761	1.33992073111
-1.57060388087e-06	0.0938503641344	1.33776849529
-1.56860388093e-06	0.095854719347	1.33804057523
-1.56660388098e-06	0.0955543507772	1.34006201544
-1.56460388104e-06	0.0940633409747	1.34396073254
-1.5626038811e-06	0.0935609008382	1.3488641873
-1.56060388115e-06	0.0949699430641	1.35268507758
-1.55860388121e-06	0.093620963769	1.35490550788
-1.55660388127e-06	0.091747673262	1.35486962405
-1.55460388132e-06	0.0913162109941	1.35400680845
-1.55260388138e-06	0.0888312378911	1.35395703471
-1.55060388144e-06	0.0817695305012	1.35592921157
-1.54860388149e-06	0.0782741583652	1.35453241618
-1.54660388155e-06	0.074625880458	1.3571063491
-1.54460388161e-06	0.0678864010146	1.36059791427
-1.54260388166e-06	0.0634734986268	1.36596814785
-1.54060388172e-06	0.0591207135943	1.37008673075
-1.53860388178e-06	0.0593773944376	1.37573888145
-1.53660388183e-06	0.0596941697474	1.37692615476
-1.53460388189e-06	0.0615292373721	1.37838773526
-1.53260388195e-06	0.0660841102477	1.37337811535
-1.530603882e-06	0.0684434748425	1.37070316641
-1.52860388206e-06	0.0761660255374	1.36669628984
-1.52660388211e-06	0.0808574661108	1.36452798745
-1.52460388217e-06	0.0885363183977	1.35685282654
-1.52260388223e-06	0.0936428231458	1.35477657176
-1.52060388228e-06	0.0953795749476	1.35567960396
-1.51860388234e-06	0.0950300456688	1.3542737684
-1.5166038824e-06	0.0962752575214	1.35283671325
-1.51460388245e-06	0.100109228231	1.35067138828
-1.51260388251e-06	0.0990715426159	1.34371167691
-1.51060388257e-06	0.0963571660957	1.34306012074
-1.50860388262e-06	0.0935281280495	1.34254745643
-1.50660388268e-06	0.0895685437458	1.33660121637
-1.50460388274e-06	0.0854778769342	1.33255643622
-1.50260388279e-06	0.0789459201684	1.33072561562
-1.50060388285e-06	0.0725341360591	1.32896909145
-1.49860388291e-06	0.0705242961653	1.33331491581
-1.49660388296e-06	0.0692626826591	1.33757814551
-1.49460388302e-06	0.0658765733283	1.34152706006
-1.49260388308e-06	0.0660677233447	1.34413634976
-1.49060388313e-06	0.0661496502301	1.34514656105
-1.48860388319e-06	0.0658492531764	1.34523494221
-1.48660388325e-06	0.0684871605345	1.34768379433
-1.4846038833e-06	0.0717476898411	1.34796581665
-1.48260388336e-06	0.0761824139663	1.34831355002
-1.48060388342e-06	0.080098299862	1.34873903654
-1.47860388347e-06	0.0809175239551	1.34879692141
-1.47660388353e-06	0.0823429795333	1.34769899431
-1.47460388359e-06	0.0850245669883	1.34546693206
-1.47260388364e-06	0.0890060167725	1.3415633647
-1.4706038837e-06	0.0857728071092	1.33977870348
-1.46860388376e-06	0.0862206481417	1.33508471083
-1.46660388381e-06	0.0834844407286	1.33182026871
-1.46460388387e-06	0.0812725221473	1.32749401404
-1.46260388392e-06	0.0760458727179	1.32298476426
-1.46060388398e-06	0.0726761274011	1.31411045702
-1.45860388404e-06	0.0705734487361	1.31129835918
-1.45660388409e-06	0.0703003942144	1.31152461395
-1.45460388415e-06	0.0681430879616	1.31143980255
-1.45260388421e-06	0.0692190193474	1.31080622464
-1.45060388426e-06	0.0685308528388	1.31091836292
-1.44860388432e-06	0.0705461662236	1.31228107683
-1.44660388438e-06	0.0696559291656	1.31546070391
-1.44460388443e-06	0.0733478998858	1.31836326589
-1.44260388449e-06	0.0765264916256	1.32178004217
-1.44060388455e-06	0.0792463273949	1.32522959664
-1.4386038846e-06	0.0798798474961	1.33093102432
-1.43660388466e-06	0.0795084471417	1.33178780748
-1.43460388472e-06	0.0803823008572	1.33465869965
-1.43260388477e-06	0.0844893438903	1.3356346084
-1.43060388483e-06	0.0837575049144	1.33765143355
-1.42860388489e-06	0.0823702951074	1.34300945424
-1.42660388494e-06	0.0818459767744	1.34634640709
-1.424603885e-06	0.0843309564897	1.35061936384
-1.42260388506e-06	0.0812998367041	1.352658589
-1.42060388511e-06	0.0809666953456	1.35126594485
-1.41860388517e-06	0.0790059993757	1.35226615161
-1.41660388523e-06	0.0771982600411	1.35494807939
-1.41460388528e-06	0.0732932809449	1.35598350131
-1.41260388534e-06	0.0733151199761	1.35567601081
-1.4106038854e-06	0.0746095027105	1.35475814852
-1.40860388545e-06	0.0763025606821	1.34895921918
-1.40660388551e-06	0.0773348002723	1.34634291365
-1.40460388557e-06	0.0760404109255	1.34015952195
-1.40260388562e-06	0.0829819731256	1.33473087163
-1.40060388568e-06	0.0893173058752	1.32905113699
-1.39860388573e-06	0.093194966854	1.32938124615
-1.39660388579e-06	0.0954560313937	1.32659985824
-1.39460388585e-06	0.100251232797	1.32740465656
-1.3926038859e-06	0.102818140415	1.33102507813
-1.39060388596e-06	0.103184052528	1.33501284087
-1.38860388602e-06	0.102075365647	1.33996568462
-1.38660388607e-06	0.101540139497	1.34425628959
-1.38460388613e-06	0.0998634516436	1.34468893613
-1.38260388619e-06	0.0938066672524	1.34737441424
-1.38060388624e-06	0.0899672205089	1.34712739326
-1.3786038863e-06	0.0872965342584	1.34807551147
-1.37660388636e-06	0.0802676077954	1.34972738177
-1.37460388641e-06	0.071922416841	1.34876280733
-1.37260388647e-06	0.0665374212109	1.35030638031
-1.37060388653e-06	0.0649699559796	1.35409830339
-1.36860388658e-06	0.0661059502962	1.35475616551
-1.36660388664e-06	0.066242476794	1.35670021462
-1.3646038867e-06	0.0660349693758	1.35699681695
-1.36260388675e-06	0.0660513369504	1.35578302999
-1.36060388681e-06	0.066111390217	1.35814852012
-1.35860388687e-06	0.0687329284745	1.35964074471
-1.35660388692e-06	0.0748771061212	1.35934494457
-1.35460388698e-06	0.0785909102775	1.35806902961
-1.35260388704e-06	0.0818842169506	1.35607856463
-1.35060388709e-06	0.084199896362	1.35213852448
-1.34860388715e-06	0.0882031592367	1.34752694454
-1.34660388721e-06	0.094194421448	1.34115068998
-1.34460388726e-06	0.0994483889948	1.3378299485
-1.34260388732e-06	0.098825778745	1.33680814185
-1.34060388738e-06	0.0958656408971	1.33452049269
-1.33860388743e-06	0.0960950290551	1.33677565294
-1.33660388749e-06	0.0939923427604	1.33861760275
-1.33460388755e-06	0.093642827215	1.34262604532
-1.3326038876e-06	0.0946695744942	1.34251321376
-1.33060388766e-06	0.0952211916162	1.34414620445
-1.32860388771e-06	0.0977225577258	1.34579037253
-1.32660388777e-06	0.0991206906089	1.34980303041
-1.32460388783e-06	0.101742213099	1.35107118549
-1.32260388788e-06	0.103462602412	1.35193258372
-1.32060388794e-06	0.101982518229	1.35124903768
-1.318603888e-06	0.100311293185	1.35424628947
-1.31660388805e-06	0.0983833984875	1.35361043308
-1.31460388811e-06	0.10046969381	1.35269239908
-1.31260388817e-06	0.101687601787	1.35385921662
-1.31060388822e-06	0.10155653403	1.3534798131
-1.30860388828e-06	0.100731851196	1.35368383619
-1.30660388834e-06	0.101206979828	1.35330731269
-1.30460388839e-06	0.102981975366	1.35683820504
-1.30260388845e-06	0.103080284577	1.35848695067
-1.30060388851e-06	0.102998361252	1.36065970053
-1.29860388856e-06	0.102348449161	1.36168277621
-1.29660388862e-06	0.100109222635	1.35985969009
-1.29460388868e-06	0.0981867790491	1.36205158222
-1.29260388873e-06	0.0979410284028	1.36075667411
-1.29060388879e-06	0.0985253979678	1.35973017678
-1.28860388885e-06	0.09885309025	1.35900645256
-1.2866038889e-06	0.0969197174838	1.36067011602
-1.28460388896e-06	0.094833406902	1.36245738852
-1.28260388902e-06	0.0928345155164	1.36758126623
-1.28060388907e-06	0.0926269668982	1.36993273527
-1.27860388913e-06	0.0923320606294	1.37488560304
-1.27660388919e-06	0.0870999402521	1.37535824836
-1.27460388924e-06	0.088891312012	1.37398572448
-1.2726038893e-06	0.0898416109835	1.37462150623
-1.27060388936e-06	0.0917094458019	1.37017187635
-1.26860388941e-06	0.0920862865857	1.36334803278
-1.26660388947e-06	0.0906608335507	1.35749231663
-1.26460388952e-06	0.0892189976819	1.35367198999
-1.26260388958e-06	0.0863735457747	1.34753291034
-1.26060388964e-06	0.086968866391	1.34523874935
-1.25860388969e-06	0.0898743898759	1.34630982636
-1.25660388975e-06	0.0905516119455	1.34624847082
-1.25460388981e-06	0.0861605801246	1.35197984948
-1.25260388986e-06	0.0829328154684	1.3549292038
-1.25060388992e-06	0.0784270783784	1.35387252932
-1.24860388998e-06	0.0743910299989	1.35798560741
-1.24660389003e-06	0.0727088976466	1.3589085082
-1.24460389009e-06	0.0712342767817	1.3618231194
-1.24260389015e-06	0.0723921452257	1.36350020037
-1.2406038902e-06	0.0731021212643	1.36678974083
-1.23860389026e-06	0.0722610540708	1.36845293581
-1.23660389032e-06	0.0727088920516	1.36989640677
-1.23460389037e-06	0.0734571199651	1.37501345982
-1.23260389043e-06	0.0726815963145	1.37883395503
-1.23060389049e-06	0.0723375227243	1.38224974486
-1.22860389054e-06	0.0728290626735	1.38349290504
-1.2266038906e-06	0.0709557533468	1.38332008876
-1.22460389066e-06	0.0708683697555	1.38292425942
-1.22260389071e-06	0.0689786923454	1.38017926002
-1.22060389077e-06	0.0661660427282	1.37594155005
-1.21860389083e-06	0.0669743239082	1.37035815038
-1.21660389088e-06	0.0670344061673	1.3622411385
-1.21460389094e-06	0.0640851929214	1.35469465439
-1.212603891e-06	0.0652321143832	1.34763867576
-1.21060389105e-06	0.0655598127691	1.34223728133
-1.20860389111e-06	0.065565249638	1.33929674902
-1.20660389117e-06	0.0646695716419	1.33903080298
-1.20460389122e-06	0.0673730225429	1.34047133143
-1.20260389128e-06	0.0707045490464	1.34450246794
-1.20060389133e-06	0.0738558135133	1.34886580973
-1.19860389139e-06	0.0795685446601	1.34963370386
-1.19660389145e-06	0.078640080142	1.3527357063
-1.1946038915e-06	0.0810540738505	1.35746622693
-1.19260389156e-06	0.0811141225393	1.35932179444
-1.19060389162e-06	0.0761824114231	1.36903611774
-1.18860389167e-06	0.0755488679244	1.37572582873
-1.18660389173e-06	0.0736373474141	1.38372724722
-1.18460389179e-06	0.0726215069343	1.393700328
-1.18260389184e-06	0.0670398766066	1.39946083849
-1.1806038919e-06	0.0624467650808	1.40554073569
-1.17860389196e-06	0.0609393846518	1.41181969953
-1.17660389201e-06	0.059579449219	1.41258594138
-1.17460389207e-06	0.0574385649654	1.41180510313
-1.17260389213e-06	0.0573347878588	1.41032753549
-1.17060389218e-06	0.0589131776921	1.40573220581
-1.16860389224e-06	0.0644128760481	1.40280328499
-1.1666038923e-06	0.0674221725704	1.3974890074
-1.16460389235e-06	0.0695739951593	1.39178410165
-1.16260389241e-06	0.0717531312878	1.38615358784
-1.16060389247e-06	0.0717422204191	1.38226350487
-1.15860389252e-06	0.0704205404216	1.37758535734
-1.15660389258e-06	0.0724740563432	1.37265509036
-1.15460389264e-06	0.0746586690146	1.36894967528
-1.15260389269e-06	0.0745548715623	1.36564760538
-1.15060389275e-06	0.074074270457	1.36649222725
-1.14860389281e-06	0.0750901124627	1.36900044189
-1.14660389286e-06	0.0727471291758	1.36991055516
-1.14460389292e-06	0.0760786475411	1.37766320514
-1.14260389298e-06	0.0744893661675	1.38541025982
-1.14060389303e-06	0.0730529661503	1.39363831732
-1.13860389309e-06	0.0735062827086	1.4016653333
-1.13660389314e-06	0.0730748041642	1.40744589441
-1.1346038932e-06	0.072403063724	1.406642804
-1.13260389326e-06	0.0714036070954	1.41121683794
-1.13060389331e-06	0.0707700605449	1.41117905197
-1.12860389337e-06	0.0672747112977	1.41057566108
-1.12660389343e-06	0.0630857525693	1.41016611083
-1.12460389348e-06	0.0618459811462	1.40838731212
-1.12260389354e-06	0.0609120660259	1.40357509536
-1.1206038936e-06	0.0590387795879	1.40382503585
-1.11860389365e-06	0.0557236415133	1.40229169487
-1.11660389371e-06	0.0555106412756	1.39895171981
-1.11460389377e-06	0.0593610110951	1.39742681766
-1.11260389382e-06	0.0642217306094	1.3967463007
-1.11060389388e-06	0.0676679603475	1.39361901148
-1.10860389394e-06	0.0710813710105	1.39533490832
-1.10660389399e-06	0.0741780506155	1.39149140296
-1.10460389405e-06	0.0758547196495	1.39137866094
-1.10260389411e-06	0.0752976417525	1.39218312147
-1.10060389416e-06	0.0787438597919	1.39639247838
-1.09860389422e-06	0.0808410578449	1.40092319176
-1.09660389428e-06	0.0809666739827	1.40695374413
-1.09460389433e-06	0.0815073700631	1.41399959168
-1.09260389439e-06	0.0812670669673	1.41879026766
-1.09060389445e-06	0.084740554803	1.41959128371
-1.0886038945e-06	0.085516123214	1.41760442921
-1.08660389456e-06	0.0801037779309	1.41727466851
-1.08460389462e-06	0.0752430334931	1.41396789425
